2021-09-10 15:11:32,008 - INFO - W_bits: 1 | A_bits: 1
2021-09-10 15:32:54,303 - INFO - EPOCH: 52 | Loss: 0.8666 | Accuracy: 69.9900%
2021-09-10 15:33:28,751 - INFO - EPOCH: 53 | Loss: 0.9132 | Accuracy: 68.5800%
2021-09-10 15:33:56,414 - INFO - EPOCH: 54 | Loss: 0.8862 | Accuracy: 69.3500%
2021-09-10 15:34:22,068 - INFO - EPOCH: 55 | Loss: 0.8704 | Accuracy: 69.7800%
2021-09-10 15:34:47,666 - INFO - EPOCH: 56 | Loss: 0.9620 | Accuracy: 67.4700%
2021-09-10 15:35:14,011 - INFO - EPOCH: 57 | Loss: 0.8785 | Accuracy: 69.3800%
2021-09-10 15:35:39,695 - INFO - EPOCH: 58 | Loss: 0.9025 | Accuracy: 68.5800%
2021-09-10 15:36:05,677 - INFO - EPOCH: 59 | Loss: 0.9021 | Accuracy: 68.3200%
2021-09-10 15:36:31,867 - INFO - EPOCH: 60 | Loss: 0.8843 | Accuracy: 69.0600%
2021-09-10 15:36:57,286 - INFO - EPOCH: 61 | Loss: 0.9063 | Accuracy: 69.0900%
2021-09-10 15:37:23,385 - INFO - EPOCH: 62 | Loss: 0.9332 | Accuracy: 67.5800%
2021-09-10 15:37:48,046 - INFO - EPOCH: 63 | Loss: 0.8931 | Accuracy: 69.2100%
2021-09-10 15:38:12,605 - INFO - EPOCH: 64 | Loss: 0.8641 | Accuracy: 69.7300%
2021-09-10 15:38:37,236 - INFO - EPOCH: 65 | Loss: 0.8536 | Accuracy: 70.3100%
2021-09-10 15:39:01,754 - INFO - EPOCH: 66 | Loss: 0.8512 | Accuracy: 70.3600%
2021-09-10 15:39:27,555 - INFO - EPOCH: 67 | Loss: 0.9144 | Accuracy: 68.3100%
2021-09-10 15:39:54,228 - INFO - EPOCH: 68 | Loss: 0.9449 | Accuracy: 68.1500%
2021-09-10 15:40:21,192 - INFO - EPOCH: 69 | Loss: 0.9197 | Accuracy: 68.5500%
2021-09-10 15:40:46,986 - INFO - EPOCH: 70 | Loss: 0.8986 | Accuracy: 69.2300%
2021-09-10 15:41:12,631 - INFO - EPOCH: 71 | Loss: 0.8310 | Accuracy: 70.7000%
2021-09-10 15:41:39,197 - INFO - EPOCH: 72 | Loss: 0.8054 | Accuracy: 71.8900%
2021-09-10 15:42:04,655 - INFO - EPOCH: 73 | Loss: 0.8454 | Accuracy: 70.6300%
2021-09-10 15:42:31,349 - INFO - EPOCH: 74 | Loss: 0.8813 | Accuracy: 69.3900%
2021-09-10 15:42:56,949 - INFO - EPOCH: 75 | Loss: 0.9816 | Accuracy: 68.1300%
2021-09-10 15:43:23,083 - INFO - EPOCH: 76 | Loss: 0.8405 | Accuracy: 70.9400%
2021-09-10 15:43:54,329 - INFO - EPOCH: 77 | Loss: 0.8738 | Accuracy: 69.9000%
2021-09-10 15:44:22,840 - INFO - EPOCH: 78 | Loss: 0.8878 | Accuracy: 69.0600%
2021-09-10 15:44:53,818 - INFO - EPOCH: 79 | Loss: 0.8729 | Accuracy: 69.4100%
2021-09-10 15:45:23,989 - INFO - EPOCH: 80 | Loss: 0.8457 | Accuracy: 70.4600%
2021-09-10 15:45:54,779 - INFO - EPOCH: 81 | Loss: 0.8955 | Accuracy: 69.6300%
2021-09-10 15:46:24,376 - INFO - EPOCH: 82 | Loss: 0.8459 | Accuracy: 70.5800%
2021-09-10 15:46:54,314 - INFO - EPOCH: 83 | Loss: 0.9419 | Accuracy: 67.2800%
2021-09-10 15:47:21,164 - INFO - EPOCH: 84 | Loss: 0.8365 | Accuracy: 70.8700%
2021-09-10 15:47:52,740 - INFO - EPOCH: 85 | Loss: 0.8576 | Accuracy: 70.3400%
2021-09-10 15:48:25,515 - INFO - EPOCH: 86 | Loss: 0.9607 | Accuracy: 67.7000%
2021-09-10 15:48:56,241 - INFO - EPOCH: 87 | Loss: 1.0419 | Accuracy: 65.0200%
2021-09-10 15:49:27,592 - INFO - EPOCH: 88 | Loss: 0.8552 | Accuracy: 70.4900%
2021-09-10 15:49:57,211 - INFO - EPOCH: 89 | Loss: 0.8263 | Accuracy: 71.6800%
2021-09-10 15:50:26,780 - INFO - EPOCH: 90 | Loss: 0.8311 | Accuracy: 70.9100%
2021-09-10 15:50:58,170 - INFO - EPOCH: 91 | Loss: 0.8820 | Accuracy: 69.2900%
2021-09-10 15:51:33,247 - INFO - EPOCH: 92 | Loss: 0.8210 | Accuracy: 71.7200%
2021-09-10 15:52:06,019 - INFO - EPOCH: 93 | Loss: 0.8871 | Accuracy: 69.1700%
2021-09-10 15:52:38,379 - INFO - EPOCH: 94 | Loss: 0.8172 | Accuracy: 71.6400%
2021-09-10 15:53:10,111 - INFO - EPOCH: 95 | Loss: 0.8387 | Accuracy: 70.6600%
2021-09-10 15:53:41,519 - INFO - EPOCH: 96 | Loss: 0.8630 | Accuracy: 70.2500%
2021-09-10 15:54:13,102 - INFO - EPOCH: 97 | Loss: 0.8861 | Accuracy: 69.7700%
2021-09-10 15:54:44,709 - INFO - EPOCH: 98 | Loss: 0.8567 | Accuracy: 70.3500%
2021-09-10 15:55:15,996 - INFO - EPOCH: 99 | Loss: 0.8539 | Accuracy: 70.5200%
2021-09-10 15:55:47,432 - INFO - EPOCH: 100 | Loss: 0.7929 | Accuracy: 72.7600%
2021-09-10 15:56:18,984 - INFO - EPOCH: 101 | Loss: 0.8547 | Accuracy: 69.9400%
2021-09-10 15:56:50,670 - INFO - EPOCH: 102 | Loss: 0.7350 | Accuracy: 74.2500%
2021-09-10 15:57:22,181 - INFO - EPOCH: 103 | Loss: 0.7237 | Accuracy: 74.7900%
2021-09-10 15:57:53,727 - INFO - EPOCH: 104 | Loss: 0.7368 | Accuracy: 74.4500%
2021-09-10 15:58:25,397 - INFO - EPOCH: 105 | Loss: 0.7309 | Accuracy: 74.8000%
2021-09-10 15:58:56,704 - INFO - EPOCH: 106 | Loss: 0.7627 | Accuracy: 73.6200%
2021-09-10 15:59:28,040 - INFO - EPOCH: 107 | Loss: 0.7314 | Accuracy: 74.8300%
2021-09-10 15:59:59,645 - INFO - EPOCH: 108 | Loss: 0.7161 | Accuracy: 75.2800%
2021-09-10 16:00:31,459 - INFO - EPOCH: 109 | Loss: 0.7331 | Accuracy: 74.1100%
2021-09-10 16:01:03,038 - INFO - EPOCH: 110 | Loss: 0.7602 | Accuracy: 73.5500%
2021-09-10 16:01:34,561 - INFO - EPOCH: 111 | Loss: 0.7629 | Accuracy: 73.6300%
2021-09-10 16:02:06,019 - INFO - EPOCH: 112 | Loss: 0.7536 | Accuracy: 73.7800%
2021-09-10 16:02:37,388 - INFO - EPOCH: 113 | Loss: 0.7453 | Accuracy: 73.8900%
2021-09-10 16:03:08,759 - INFO - EPOCH: 114 | Loss: 0.7450 | Accuracy: 74.7000%
2021-09-10 16:03:40,362 - INFO - EPOCH: 115 | Loss: 0.7916 | Accuracy: 72.6000%
2021-09-10 16:04:11,574 - INFO - EPOCH: 116 | Loss: 0.7195 | Accuracy: 74.8400%
2021-09-10 16:04:42,848 - INFO - EPOCH: 117 | Loss: 0.7226 | Accuracy: 74.9400%
2021-09-10 16:05:14,260 - INFO - EPOCH: 118 | Loss: 0.7281 | Accuracy: 74.7100%
2021-09-10 16:05:45,616 - INFO - EPOCH: 119 | Loss: 0.7808 | Accuracy: 73.1500%
2021-09-10 16:06:17,419 - INFO - EPOCH: 120 | Loss: 0.7451 | Accuracy: 74.8100%
2021-09-10 16:06:49,458 - INFO - EPOCH: 121 | Loss: 0.7800 | Accuracy: 73.3300%
2021-09-10 16:07:21,189 - INFO - EPOCH: 122 | Loss: 0.7395 | Accuracy: 74.1000%
2021-09-10 16:07:53,372 - INFO - EPOCH: 123 | Loss: 0.7191 | Accuracy: 74.8200%
2021-09-10 16:08:26,282 - INFO - EPOCH: 124 | Loss: 0.7362 | Accuracy: 74.1100%
2021-09-10 16:08:58,478 - INFO - EPOCH: 125 | Loss: 0.7439 | Accuracy: 74.3100%
2021-09-10 16:09:30,340 - INFO - EPOCH: 126 | Loss: 0.7578 | Accuracy: 74.1200%
2021-09-10 16:10:03,120 - INFO - EPOCH: 127 | Loss: 0.7468 | Accuracy: 74.1100%
2021-09-10 16:10:34,902 - INFO - EPOCH: 128 | Loss: 0.7255 | Accuracy: 74.6300%
2021-09-10 16:11:06,455 - INFO - EPOCH: 129 | Loss: 0.7418 | Accuracy: 74.2200%
2021-09-10 16:11:38,672 - INFO - EPOCH: 130 | Loss: 0.7562 | Accuracy: 74.1900%
2021-09-10 16:12:10,337 - INFO - EPOCH: 131 | Loss: 0.7579 | Accuracy: 74.0200%
2021-09-10 16:12:42,986 - INFO - EPOCH: 132 | Loss: 0.7506 | Accuracy: 74.1100%
2021-09-10 16:13:14,888 - INFO - EPOCH: 133 | Loss: 0.7715 | Accuracy: 72.9000%
2021-09-10 16:13:47,106 - INFO - EPOCH: 134 | Loss: 0.8115 | Accuracy: 72.0800%
2021-09-10 16:14:19,077 - INFO - EPOCH: 135 | Loss: 0.7509 | Accuracy: 74.0500%
2021-09-10 16:14:51,283 - INFO - EPOCH: 136 | Loss: 0.7621 | Accuracy: 73.7900%
2021-09-10 16:15:23,356 - INFO - EPOCH: 137 | Loss: 0.7355 | Accuracy: 74.9700%
2021-09-10 16:15:56,228 - INFO - EPOCH: 138 | Loss: 0.7571 | Accuracy: 73.7000%
2021-09-10 16:16:29,026 - INFO - EPOCH: 139 | Loss: 0.8380 | Accuracy: 71.3300%
2021-09-10 16:17:01,032 - INFO - EPOCH: 140 | Loss: 0.7512 | Accuracy: 74.0600%
2021-09-10 16:17:33,500 - INFO - EPOCH: 141 | Loss: 0.7693 | Accuracy: 74.2000%
2021-09-10 16:18:06,020 - INFO - EPOCH: 142 | Loss: 0.8153 | Accuracy: 71.9100%
2021-09-10 16:18:37,887 - INFO - EPOCH: 143 | Loss: 0.7522 | Accuracy: 73.5800%
2021-09-10 16:19:10,344 - INFO - EPOCH: 144 | Loss: 0.7498 | Accuracy: 74.4600%
2021-09-10 16:19:42,802 - INFO - EPOCH: 145 | Loss: 0.7623 | Accuracy: 73.7200%
2021-09-10 16:20:15,802 - INFO - EPOCH: 146 | Loss: 0.7250 | Accuracy: 74.9000%
2021-09-10 16:20:49,428 - INFO - EPOCH: 147 | Loss: 0.7767 | Accuracy: 73.1100%
2021-09-10 16:21:21,543 - INFO - EPOCH: 148 | Loss: 0.7295 | Accuracy: 74.6100%
2021-09-10 16:21:53,289 - INFO - EPOCH: 149 | Loss: 0.7859 | Accuracy: 73.0900%
2021-09-10 16:22:20,971 - INFO - EPOCH: 150 | Loss: 0.7465 | Accuracy: 73.9400%
2021-09-10 16:22:46,983 - INFO - EPOCH: 151 | Loss: 0.7550 | Accuracy: 74.3100%
2021-09-10 16:23:14,909 - INFO - EPOCH: 152 | Loss: 0.6998 | Accuracy: 75.7600%
2021-09-10 16:23:41,247 - INFO - EPOCH: 153 | Loss: 0.7090 | Accuracy: 75.4800%
2021-09-10 16:24:07,901 - INFO - EPOCH: 154 | Loss: 0.7074 | Accuracy: 75.6400%
2021-09-10 16:24:34,536 - INFO - EPOCH: 155 | Loss: 0.7111 | Accuracy: 75.6200%
2021-09-10 16:25:01,628 - INFO - EPOCH: 156 | Loss: 0.6966 | Accuracy: 75.8300%
2021-09-10 16:25:27,727 - INFO - EPOCH: 157 | Loss: 0.7176 | Accuracy: 75.2600%
2021-09-10 16:25:52,913 - INFO - EPOCH: 158 | Loss: 0.7185 | Accuracy: 75.2000%
2021-09-10 16:26:19,649 - INFO - EPOCH: 159 | Loss: 0.7279 | Accuracy: 74.8000%
2021-09-10 16:26:46,487 - INFO - EPOCH: 160 | Loss: 0.7701 | Accuracy: 73.3800%
2021-09-10 16:27:12,854 - INFO - EPOCH: 161 | Loss: 0.7248 | Accuracy: 75.0800%
2021-09-10 16:27:39,595 - INFO - EPOCH: 162 | Loss: 0.7503 | Accuracy: 74.5300%
2021-09-10 16:28:05,096 - INFO - EPOCH: 163 | Loss: 0.7148 | Accuracy: 75.1700%
2021-09-10 16:28:29,893 - INFO - EPOCH: 164 | Loss: 0.7522 | Accuracy: 73.7100%
2021-09-10 16:28:54,966 - INFO - EPOCH: 165 | Loss: 0.7974 | Accuracy: 73.3900%
